uid,id,provincecode,birthday,age,gender,areaid,provincename,cityname,areaname,instalments_num,instalments_amount,shop_address,trans_date,taobaostartdate,taobaoenddate,taobaodealno,apptimes,deal,apply_request_sum,apply_reject_sum,loan_offer_sum,repay_fail_sum,max_default_days,default,province,nominalrates,default30,alipaybalance,yuebaobalance,huabeiamount,huabeibalance,creditlevelasbuyer,tencentscore,gaodescore,numbercontact,numbercontact20s,highcontact,highcontact20s,numbercontacttotal,default_firstmonth_0,default_firstmonth_30,default_firstmonth_60,delaydate_max,default_max_0,default_max_30,default_max_60
104835967,1200505430,34,19871024,32,FALSE,340827,安徽省,安庆市,望江县,12,418000,上海市上海市长宁区长宁区天山路街道中山西路668号,2019/4/28,2018/12/31,2019/3/31,14,1,1,0,0,,,0,FALSE,anhui,0.359358852,FALSE,3.88,7.23,800,800,8,34.2,0.141041,18,12,TRUE,TRUE,105,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
24071590,1200425659,34,19901010,29,FALSE,342601,null,null,null,12,650000,江苏省无锡市惠山区堰桥街道长安迎新路218号（联通营业厅）,2018/12/5,,,0,1,0,0,0,,,,,anhui,0.204578462,,0,0,0,0,,41,0.1920935,53,45,TRUE,TRUE,356,,,,,,,
26151177,1200356710,32,19920601,27,FALSE,320723,江苏省,连云港市,灌云县,12,349000,上海市上海市奉贤区金汇镇中街198号,2018/2/1,2017/8/2,2018/1/31,1000,4,1,0,0,,,2,TRUE,jiangsu,0.465340974,FALSE,0,0,1000,73.99,73,38.4,0.1920935,70,62,TRUE,TRUE,231,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE
83639749,1200370138,61,19830609,36,FALSE,610431,陕西省,咸阳市,武功县,12,650000,上海市上海市松江区新松江路1105号,2018/5/22,,,0,1,0,0,0,,,,,shanxi,0.213772308,,0,0,0,0,,60.2,0.1920935,0,0,FALSE,FALSE,12,,,,,,,
109304553,1200553457,42,19921124,27,FALSE,420381,湖北省,十堰市,丹江口市,12,340000,上海市上海市松江区中山中路151号,2019/7/11,,,0,1,1,0,0,0,0,5,TRUE,hubei,0.359352941,FALSE,0,0,500,500,1,61,0.251031,1,1,FALSE,FALSE,26,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE
40240406,1200333717,51,19980429,21,TRUE,513822,null,null,null,12,300000,康桥镇秀沿路华硕夜市内B-11号,2017/11/20,,,0,1,1,0,0,,,,,sichuan,0.48896,,0,0,0,0,,41.15384615,0.1920935,7,5,TRUE,TRUE,40,,,,,,,
103022128,1200485036,37,19980729,21,FALSE,372926,null,null,null,12,598000,上海市上海市青浦区凤溪镇凤中路40号,2019/3/27,2018/10/9,2019/3/19,101,1,0,0,0,,,,,shandong,0.204575251,,0,0,700,0.36,22,60.2,0.153265,0,0,FALSE,FALSE,0,,,,,,,
77919800,1200359591,34,19920702,27,FALSE,341226,安徽省,阜阳市,颍上县,12,330000,上海市上海市青浦区凤溪镇凤中路188-1号,2018/3/2,2018/1/3,2018/3/1,72,3,1,0,0,,,5,TRUE,anhui,0.466981818,FALSE,0,0,500,374.02,1,64,0.1920935,86,79,TRUE,TRUE,231,FALSE,FALSE,FALSE,7,TRUE,FALSE,FALSE
108620576,1200542823,34,19990531,20,FALSE,340123,安徽省,合肥市,肥西县,12,388000,安徽省合肥市瑶海区临泉路与泗州路交口芳邻家园12栋商107,2019/6/29,2019/1/1,2019/6/29,59,1,1,0,0,0,0,0,FALSE,anhui,0.359371134,FALSE,0,0.72,2200,1360.51,298,35,0.290809,0,0,FALSE,FALSE,9,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
47493543,1200421300,41,19721105,47,FALSE,410726,河南省,新乡市,延津县,12,350000,江苏省无锡市锡山区安镇镇安国路47号,2018/11/25,2018/5/29,2018/11/25,26,1,0,0,0,,,,,henan,0.20456,,0,0,0,-568.36,0,33,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
23886010,1200505493,43,19890304,30,FALSE,430626,湖南省,岳阳市,平江县,12,540000,江苏省苏州市姑苏区临顿路80号（长发商厦隔壁）,2019/4/28,2018/12/13,2019/4/28,33,1,0,0,0,,,,,hunan,0.359377778,,0,0,0,-412.06,3,65,0.228048,23,22,TRUE,TRUE,138,,,,,,,
105233957,1200509373,61,19850417,34,TRUE,612328,null,null,null,12,300000,江苏省苏州市吴江市吴江经济技术开发区云梨路1455号,2019/5/5,2019/4/18,2019/4/18,2,1,1,0,0,,,8,TRUE,shanxi,0.35936,FALSE,25.46,2.8,1500,566.88,0,39.66666667,0.1920935,1,0,FALSE,FALSE,14,FALSE,FALSE,FALSE,8,TRUE,FALSE,FALSE
76245910,1200356852,52,19931111,26,FALSE,522128,null,null,null,12,499000,上海市上海市松江区松江区新桥镇新南街350弄111号,2018/2/2,2017/8/5,2018/2/1,281,1,1,0,0,,,491,TRUE,guizhou,0.465370741,TRUE,0,0,600,0,8,60.2,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,1000,TRUE,TRUE,TRUE
106084588,1200518006,41,20000427,19,FALSE,410923,河南省,濮阳市,南乐县,12,230000,北京市北京市昌平区昌平区沙河镇松兰堡村西50米,2019/5/19,,,0,1,0,0,0,,,,,henan,0.20453913,,0,0,0,0,0,92,0.213967,1,1,FALSE,FALSE,58,,,,,,,
110541523,1200568471,23,19970708,22,TRUE,230805,黑龙江省,佳木斯市,东风区,12,650000,北京市北京市昌平区瑞旗家园28号楼116底商,2019/8/3,2019/2/18,2019/8/1,120,3,1,0,0,0,0,0,FALSE,heilong,0.252578462,FALSE,0,0,6000,2983.46,299,51,0.049276,6,4,TRUE,TRUE,175,FALSE,FALSE,FALSE,-1,FALSE,FALSE,FALSE
110617116,1200569099,52,19970906,22,FALSE,520221,贵州省,六盘水市,水城县,12,398000,浙江省温州市瓯海区蟠凤北路80号,2019/8/4,2019/2/11,2019/7/24,112,1,1,0,0,0,0,0,FALSE,guizhou,0.204552764,FALSE,0,21.45,3500,2382.19,533,23,0.080193,3,3,FALSE,TRUE,96,FALSE,FALSE,FALSE,-29,FALSE,FALSE,FALSE
100314527,1200452581,32,20000813,19,FALSE,320323,江苏省,徐州市,铜山县,12,640000,江苏省南京市江宁区殷巷农贸市场二期商铺1号113室114室,2019/1/31,2018/8/26,2019/1/20,57,1,1,0,0,,,0,FALSE,jiangsu,0.204575,FALSE,0.25,2.49,750,614.24,9,57,0.1920935,5,3,TRUE,TRUE,75,FALSE,FALSE,FALSE,-11,FALSE,FALSE,FALSE
3940054,1200464438,21,19840811,35,FALSE,210682,辽宁省,丹东市,凤城市,12,320000,上海市上海市浦东新区白杨路564号,2019/3/2,2018/10/8,2019/2/28,57,1,0,0,0,,,,,liaoning,0.359375,,0,0.8,650,0.21,6,60.2,0.1920935,4,4,TRUE,TRUE,94,,,,,,,
101859156,1200466376,41,19980714,21,FALSE,412702,null,null,null,12,398000,江苏省苏州市吴江市同里镇上元街迎燕西路84号,2019/3/4,2018/9/17,2019/3/3,262,1,1,0,0,,,0,FALSE,henan,0.204552764,FALSE,20.14,1.54,3000,2295.82,36,54.5,0.1920935,12,5,TRUE,TRUE,187,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
111667249,1200581781,23,19770905,42,FALSE,232325,null,null,null,12,388000,浙江省宁波市海曙区药行街灵桥广场802室,2019/8/29,2019/5/7,2019/8/29,27,1,0,0,0,0,0,,,heilong,0.20457732,,0,0,0,0,2,60.2,0.183435,0,0,FALSE,FALSE,0,,,,,,,
101759496,1200464782,34,19950103,24,FALSE,340123,安徽省,合肥市,肥西县,12,438000,安徽省合肥市肥西县桃花工业园廿埠社区商业街043号,2019/3/2,,,0,2,1,0,0,0,0,0,FALSE,anhui,0.204575342,FALSE,0,0,0,0,0,47,0.1920935,3,3,FALSE,TRUE,10,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
40685566,1200380935,52,19980726,21,FALSE,520203,贵州省,六盘水市,六枝特区,12,600000,上海市上海市浦东新区张江高科欧尚超市一楼,2018/7/20,2018/1/21,2018/7/20,94,1,0,0,0,,,,,guizhou,0.35898,,0,0,4800,520.14,134,69,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
85758598,1200421724,33,19700213,49,FALSE,330323,null,null,null,12,400000,浙江省宁波市鄞州区中河街道贸城东路141号,2018/11/26,2018/10/26,2018/11/24,20,1,0,0,0,,,,,zhejiang,0.18056,,0,0,1000,0,0,49.66666667,0.1920935,13,10,TRUE,TRUE,122,,,,,,,
96317447,1200424641,22,19960225,23,FALSE,220721,吉林省,松原市,前郭尔罗斯蒙古族自治县,12,650000,江苏省南京市栖霞区迈皋桥街道高家村42号03幢112室,2018/12/2,2018/6/9,2018/12/2,77,1,0,0,0,,,,,jilin,0.204578462,,0,0,500,8.59,25,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
40351136,1200349223,34,19940605,25,FALSE,342623,null,null,null,12,315000,莱阳路823号,2017/12/18,,,0,1,0,0,0,,,,,anhui,0.465371429,,0,0,0,0,,10.14285714,0.1920935,3,3,FALSE,TRUE,266,,,,,,,
67631313,1200567081,53,19710321,48,TRUE,532122,null,null,null,12,579000,上海市上海市普陀区中山北路3028号10幢-9临一楼门面房,2019/7/31,2019/4/1,2019/7/29,6,1,0,1,1,0,0,,,yunnan,0.359357513,,0,15.83,0,0,5,80,0.1920935,5,5,TRUE,TRUE,162,,,,,,,
109348273,1200554102,45,19980329,21,FALSE,450881,广西壮族自治区,贵港市,桂平市,12,428000,上海市上海市松江区江学路555弄146号,2019/7/12,2019/1/23,2019/7/12,61,1,1,0,0,0,0,0,FALSE,guangxi,0.204570093,FALSE,0,0.15,500,500,113,84,0.347207,3,2,FALSE,FALSE,56,FALSE,FALSE,FALSE,-8,FALSE,FALSE,FALSE
97057532,1200429603,52,19840916,35,FALSE,522728,贵州省,黔南布依族苗族自治州,罗甸县,12,400000,浙江省宁波市镇海区海尚广场康健龙城旗舰店,2018/12/14,2018/9/28,2018/12/14,36,1,1,0,0,,,0,FALSE,guizhou,0.20456,FALSE,0.5,107.01,1100,837.58,10,33,0.1920935,19,18,TRUE,TRUE,156,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
102222059,1200478202,14,19900605,29,FALSE,142732,null,null,null,12,649000,上海市上海市闵行区浦江镇三鲁公路2659号2幢105,2019/3/19,,2019/3/19,388,1,0,0,0,,,,,shanxi1,0.204567026,,0,0,2100,10.66,41,60,0.169101,0,0,FALSE,FALSE,0,,,,,,,
48892462,1200366403,31,19820614,37,FALSE,310112,上海市,上海市,闵行区,12,500000,上海市上海市浦东新区下沙新街173号,2018/4/22,2017/10/26,2018/4/22,123,1,0,0,0,,,,,shanghai,0.358976,,13.83,0,1000,426.21,102,60.2,0.1920935,19,12,TRUE,TRUE,73,,,,,,,
98813011,1200491570,62,19941015,25,FALSE,622424,null,null,null,12,395000,江苏省苏州市常熟市虞山镇小义新村四区9号,2019/4/6,2018/10/12,2019/4/4,29,1,1,0,0,,,0,FALSE,gansu,0.180556962,FALSE,0,2.08,4900,125.78,31,29.5,0.126409,7,7,TRUE,TRUE,42,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
1570815,1200503402,37,19880201,31,FALSE,370923,山东省,泰安市,东平县,12,400000,江苏省苏州市吴中区经济技术开发区红庄新村4-95号,2019/4/24,2018/10/30,2019/4/22,419,1,0,0,0,,,,,shandong,0.20456,,0,0,0,0,64,41,0.276397,1,1,FALSE,FALSE,111,,,,,,,
72583161,1200400091,37,19990304,20,FALSE,371321,山东省,临沂市,沂南县,12,600000,上海市上海市松江区上海市松江区九亭镇九亭大街768号,2018/10/2,,,0,1,0,0,0,,,,,shandong,0.35936,,0,0,0,0,0,69,0.1920935,3,3,FALSE,TRUE,249,,,,,,,
81507565,1200472489,50,19971228,22,FALSE,500234,重庆市,重庆市,开县,12,398000,上海市上海市长宁区法华镇路865号,2019/3/12,2019/1/3,2019/2/15,20,1,0,0,0,,,,,chongqing,0.204552764,,0,3.61,500,29.59,,56,0.1920935,15,7,TRUE,TRUE,689,,,,,,,
84042035,1200371076,51,19680617,51,FALSE,513025,null,null,null,12,590000,上海市上海市浦东新区南芦公路42号,2018/5/29,2018/1/16,2018/5/28,33,1,0,0,0,,,,,sichuan,0.358969492,,0,0,850,850,4,42,0.1920935,0,0,FALSE,FALSE,38,,,,,,,
98846445,1200445810,50,19880221,31,FALSE,500234,重庆市,重庆市,开县,12,230000,上海市上海市松江区松江区新桥镇新南街350弄111号,2019/1/11,2018/7/14,2019/1/10,47,1,1,0,0,,,1,TRUE,chongqing,0.35933913,FALSE,0,0,1200,43.91,21,59.14285714,0.1920935,26,22,TRUE,TRUE,136,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE
102841595,1200482282,14,19881010,31,FALSE,142729,null,null,null,12,398000,江苏省苏州市吴江市同里镇上元街迎燕西路84号,2019/3/24,2018/10/5,2019/3/23,24,1,0,0,0,,,,,shanxi1,0.204552764,,0,157.4,1300,1300,6,60.2,0.245048,0,0,FALSE,FALSE,0,,,,,,,
65987115,1200414082,41,19880718,31,FALSE,411222,河南省,三门峡市,陕县,12,150000,江苏省苏州市吴中区木渎镇翠坊北街32号OPPO专卖店,2018/11/9,,,0,1,0,0,0,,,,,henan,0.35936,,0,0,0,0,0,60.2,0.1920935,0,0,FALSE,FALSE,79,,,,,,,
47792988,1200361250,41,19960827,23,TRUE,412728,null,null,null,12,400000,上海市上海市浦东新区张扬北路5728号,2018/3/14,2017/12/4,2018/3/12,31,1,0,0,0,,,,,henan,0.35897,,2000,1.02,500,441.27,0,25,0.195898,41,37,TRUE,TRUE,246,,,,,,,
108338429,1200538846,37,19910709,28,FALSE,370403,山东省,枣庄市,薛城区,12,190000,上海市上海市浦东新区秀沿路3668号昌硕园区一期,2019/6/24,,,0,1,0,0,0,0,0,,,shandong,0.204547368,,204.5,0,0,0,0,60.2,0.216122,0,0,FALSE,FALSE,0,,,,,,,
110263173,1200565860,15,19690322,50,FALSE,152221,内蒙古自治区,兴安盟,科尔沁右翼前旗,12,160000,江苏省南京市溧水县溧水通济街白银手机城,2019/7/29,,,0,1,0,0,0,0,0,,,neimeng,0.204575,,0,0,0,0,0,60.2,0.132895,5,5,TRUE,TRUE,37,,,,,,,
103539456,1200491428,52,19820214,37,FALSE,522426,贵州省,毕节地区,纳雍县,12,450000,浙江省宁波市慈溪市慈溪市附海镇观附公路985号,2019/4/6,,,0,1,0,0,0,,,,,guizhou,0.20456,,0,0,0,0,0,60.2,0.1920935,15,13,TRUE,TRUE,71,,,,,,,
55285160,1200583205,50,19891123,30,FALSE,500223,重庆市,重庆市,潼南县,12,428000,上海市上海市长宁区长宁区天山路街道中山西路668号,2019/9/1,2019/3/3,2019/9/1,40,1,0,2,2,0,0,,,chongqing,0.204570093,,169.58,0.15,1000,3.76,32,71,0.0999195,1,1,FALSE,FALSE,34,,,,,,,
95405055,1200416897,53,19910425,28,FALSE,533103,云南省,德宏傣族景颇族自治州,潞西市,12,580000,江苏省无锡市南长区新吴区旺庄镇春潮商业街1-11,2018/11/15,2018/5/18,2018/10/23,25,1,0,0,0,,,,,yunnan,0.204572414,,0,0,0,0,1,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
77151876,1200358408,53,19740503,45,FALSE,532123,null,null,null,12,240000,上海市上海市青浦区白鹤镇外青松公路2800号,2018/2/15,2017/11/2,2018/2/14,65,1,0,0,0,,,,,yunnan,0.35895,,0.19,0,300,240.05,0,60.2,0.1920935,7,6,TRUE,TRUE,39,,,,,,,
85578486,1200373831,36,19980124,21,FALSE,360281,江西省,景德镇市,乐平市,12,398000,上海市上海市虹口区中山北一路10号,2018/6/17,2017/12/20,2018/6/17,105,1,1,0,0,,,28,TRUE,jiangxi,0.358954774,FALSE,737.74,0,400,2.28,2,79.875,0.4431605,2,1,FALSE,FALSE,83,FALSE,FALSE,FALSE,28,TRUE,FALSE,FALSE
111480667,1200578688,33,20001018,19,FALSE,331023,浙江省,台州市,天台县,12,398000,浙江省绍兴市越城区引虎弄沿江路丁字路口美团外卖,2019/8/23,2019/3/4,2019/8/14,66,1,0,5,3,0,0,,,zhejiang,0.204552764,,0,2.66,2000,468.08,88,60.2,0.422503,1,0,FALSE,FALSE,63,,,,,,,
91831685,1200394321,14,19900203,29,FALSE,142729,null,null,null,12,398000,江苏省苏州市昆山市城北西路1958号金成家园40幢104室,2018/9/14,2018/3/16,2018/9/14,65,1,1,0,0,,,19,TRUE,shanxi1,0.359346734,FALSE,0,0,2300,931.63,3,59.625,0.1920935,6,3,TRUE,TRUE,43,TRUE,FALSE,FALSE,19,TRUE,FALSE,FALSE
34847614,1200596701,32,19910601,28,FALSE,320724,江苏省,连云港市,灌南县,12,276000,江苏省苏州市昆山市花桥镇花园路66号,2019/9/24,,,0,1,0,0,0,0,0,,,jiangsu,0.204565217,,0,0,0,0,,60.2,0.056892,0,0,FALSE,FALSE,0,,,,,,,
102414382,1200475099,41,19980117,21,FALSE,410329,河南省,洛阳市,伊川县,12,312000,江苏省苏州市松陵镇城南花苑670号,2019/3/15,2018/9/16,2019/3/14,290,1,1,0,0,,,0,FALSE,henan,0.252576923,FALSE,210.96,2.04,1500,458,32,48,0.12146,4,1,TRUE,FALSE,33,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
101277983,1200458247,34,19980512,21,FALSE,340823,安徽省,安庆市,枞阳县,12,378000,江苏省南京市江宁区清水亭路俊杰家具广场1105室,2019/2/21,2018/11/16,2019/2/21,42,1,1,0,0,,,0,FALSE,anhui,0.359365079,FALSE,0,189,3000,1.23,111,65.66666667,0.1920935,2,2,FALSE,FALSE,45,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
103203856,1200487556,41,19940424,25,FALSE,412326,null,null,null,12,398000,江苏省苏州市相城区繁华商业中心天语雅阁旁周师傅电动车,2019/3/31,,2019/3/31,340,1,1,0,0,,,2,TRUE,henan,0.204552764,FALSE,1.5,0,5500,4699.76,139,35,0.089251,7,6,TRUE,TRUE,481,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE
4473834,1200593521,34,19891021,30,FALSE,340881,安徽省,安庆市,桐城市,12,450000,上海市上海市浦东新区秀沿路2593号,2019/9/19,,,0,1,0,7,4,0,0,,,anhui,0.20456,,0,0,0,0,,60.2,0.175486,0,0,FALSE,FALSE,0,,,,,,,
93810685,1200405888,23,19910108,28,FALSE,231221,黑龙江省,绥化市,望奎县,12,400000,上海市上海市浦东新区秀沿路2999弄17号-8,2018/10/20,2018/5/7,2018/10/19,126,2,1,3,2,0,0,5,TRUE,heilong,0.20456,FALSE,5.72,0.07,2000,1955.3,190,75.1,0.172125,17,13,TRUE,TRUE,124,FALSE,FALSE,FALSE,5,TRUE,FALSE,FALSE
61174137,1200359885,41,19931110,26,TRUE,410825,河南省,焦作市,温县,12,578000,上海市上海市浦东新区康桥镇川周公路2753号一层西户,2018/3/5,2017/9/6,2018/3/5,170,1,0,0,0,,,,,henan,0.466948097,,0,0,300,65.63,19,75.16666667,0.1920935,8,7,TRUE,TRUE,60,,,,,,,
74178713,1200352198,34,19971111,22,FALSE,342422,null,null,null,12,500000,曹路镇民耀路399号底层,2018/1/4,,,0,2,1,0,0,,,7,TRUE,anhui,0.465368,FALSE,0,0,0,0,,53,0.1920935,12,10,TRUE,TRUE,72,TRUE,FALSE,FALSE,18,TRUE,FALSE,FALSE
35498085,1200462936,42,19860721,33,FALSE,420583,湖北省,宜昌市,枝江市,12,438000,安徽省合肥市经开区经开区莲花路与石门路尚泽大都会E座,2019/2/28,2018/9/1,2019/2/28,767,1,0,0,0,,,,,hubei,0.204575342,,2562.25,211.55,500,12.22,118,60.2,0.1920935,8,7,TRUE,TRUE,90,,,,,,,
66404702,1200583121,35,19800810,39,TRUE,352230,null,null,null,12,350000,江苏省无锡市江阴市人民中路162号,2019/9/1,2019/3/1,2019/9/1,36,1,1,1,0,0,0,0,FALSE,fujian,0.25256,FALSE,0,8.82,18100,15548.06,91,60.2,0.038258,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
20502020,1200353614,13,19820615,37,FALSE,130982,河北省,沧州市,任丘市,12,650000,丰庄镇曹安公路1611号,2018/1/13,,,0,1,1,0,0,,,684,TRUE,hebei,0.465384615,TRUE,0,0,0,0,,60.2,0.1920935,1,1,FALSE,FALSE,51,TRUE,TRUE,TRUE,1000,TRUE,TRUE,TRUE
107840156,1200533511,32,19960925,23,FALSE,320721,江苏省,连云港市,赣榆县,12,378000,江苏省南京市江宁区诚信大道星光名座8栋117商铺,2019/6/16,2018/12/16,2019/5/29,47,1,1,0,0,0,0,0,FALSE,jiangsu,0.252571429,FALSE,0,638.81,4000,3318.96,,33,0.183537,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,-27,FALSE,FALSE,FALSE
104226160,1200500028,32,19940307,25,FALSE,320684,江苏省,南通市,海门市,12,396000,江苏省苏州市昆山市玉山镇朝阳中路128号,2019/4/18,,2019/4/5,1332,1,0,0,0,,,,,jiangsu,0.204575758,,0,0.18,0,0,0,60.2,0.132129,2,2,FALSE,FALSE,62,,,,,,,
100638290,1200548579,32,20001125,19,FALSE,320114,江苏省,南京市,雨花台区,12,530000,江苏省南京市江宁区科学园义乌小商品城A区10幢1层36号,2019/7/5,2019/1/24,2019/5/20,33,1,0,3,2,0,0,,,jiangsu,0.204573585,,7.99,0,950,1.81,1,67,0.229101,13,9,TRUE,TRUE,259,,,,,,,
88159406,1200379342,36,19970415,22,FALSE,362502,null,null,null,12,398000,上海市上海市虹口区奎照路421号底层,2018/7/14,2018/2/22,2018/7/13,71,1,1,0,0,,,0,FALSE,jiangxi,0.358954774,FALSE,0,0,1400,1114.3,13,74.6,0.1920935,13,8,TRUE,TRUE,126,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
112749385,1200599545,53,20000618,19,TRUE,533522,null,null,null,6,260000,江苏省苏州市吴江市三淞路56号,2019/9/29,,,0,1,0,0,0,0,0,,,yunnan,0.359846154,,0,0,0,0,,60.2,0.278588,0,0,FALSE,FALSE,0,,,,,,,
102969081,1200484290,51,19760425,43,FALSE,513525,null,null,null,12,418000,江苏省无锡市宜兴市阳羡东路358号大润发雅迪电动车,2019/3/26,2018/10/7,2019/3/26,63,1,0,0,0,,,,,sichuan,0.204564593,,0.73,0,1500,115.04,44,60.2,0.159621,0,0,FALSE,FALSE,37,,,,,,,
102210748,1200471677,34,19970202,22,FALSE,341623,安徽省,亳州市,利辛县,12,399000,上海市上海市长宁区法华镇路865号,2019/3/11,2018/10/21,2019/3/9,32,1,1,0,0,,,0,FALSE,anhui,0.204571429,FALSE,1.87,0,500,500,0,61,0.1920935,11,8,TRUE,TRUE,316,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
94703879,1200445297,33,19860518,33,TRUE,330402,浙江省,嘉兴市,南湖区,12,300000,浙江省嘉兴市南湖区建国南路428-4,2019/1/9,2018/8/1,2019/1/9,370,1,1,0,0,,,0,FALSE,zhejiang,0.20456,FALSE,0,110,10000,0.58,,46.66666667,0.1920935,7,6,TRUE,TRUE,222,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
9932390,1200443590,37,19941114,25,FALSE,370982,山东省,泰安市,新泰市,12,500000,江苏省苏州市常熟市常熟市古里镇小康商业街93-94号,2019/1/5,2018/7/19,2019/1/5,48,1,0,0,0,,,,,shandong,0.20456,,0,17.41,1150,0.72,10,79,0.1920935,0,0,FALSE,FALSE,17,,,,,,,
95747125,1200422445,14,20000113,19,FALSE,140623,山西省,朔州市,右玉县,12,699000,上海市上海市浦东新区东门大街83-85号,2018/11/27,2018/7/15,2018/11/24,32,1,0,0,0,,,,,shanxi1,0.184154506,,0,0,1100,5.2,0,61,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
79768075,1200523537,34,19871026,32,FALSE,340702,安徽省,铜陵市,铜官山区,12,650000,江苏省苏州市太仓市浮桥镇中兴商业街欧信福超市,2019/5/29,,,0,1,0,0,0,,,,,anhui,0.204578462,,0,0,0,0,0,60.2,0.052179,0,0,FALSE,FALSE,0,,,,,,,
110407342,1200568438,50,19931228,26,TRUE,500241,重庆市,重庆市,秀山土家族苗族自治县,12,500000,浙江省宁波市海曙区古林镇礼嘉桥村牌楼对面店面房3-4号,2019/8/3,2019/2/28,2019/8/2,29,1,0,0,0,0,0,,,chongqing,0.20456,,1150.6,0,3000,1682.84,112,50,0.428562,2,1,FALSE,FALSE,18,,,,,,,
111942156,1200586089,34,19880112,31,FALSE,341225,安徽省,阜阳市,阜南县,12,430000,安徽省合肥市蜀山区松谷路凤凰国际b座706,2019/9/6,2019/3/11,2019/9/6,138,1,1,0,0,0,0,0,FALSE,anhui,0.204576744,FALSE,0,0,13500,7585.7,147,60.2,0.142173,12,11,TRUE,TRUE,245,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
102264510,1200472528,36,20001016,19,FALSE,360281,江西省,景德镇市,乐平市,12,220000,浙江省嘉兴市南湖区建国南路428-4,2019/3/12,2018/9/16,2019/3/11,228,1,0,0,0,,,,,jiangxi,0.204527273,,0,0,1000,1.68,41,60.2,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
76863341,1200358013,41,19890626,30,FALSE,411424,河南省,商丘市,柘城县,12,256000,上海市上海市松江区新桥镇新南街469-471号,2018/2/10,,,0,1,1,0,0,,,0,FALSE,henan,0.465359375,FALSE,0,0,0,0,0,75.11111111,0.1920935,27,24,TRUE,TRUE,278,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
25071138,1200482299,15,19940603,25,FALSE,152601,null,null,null,12,240000,北京市北京市东城区西单北大街129号13幢,2019/3/24,2018/10/4,2019/3/23,117,1,0,0,0,,,,,neimeng,0.35935,,0,0,0,0,42,72,0.1920935,0,0,FALSE,FALSE,0,,,,,,,
103927402,1200495844,34,19970118,22,FALSE,342401,null,null,null,12,398000,安徽省合肥市瑶海区迅捷物流摩配市场3号展厅1号,2019/4/12,2018/11/3,2019/4/12,55,1,1,0,0,,,0,FALSE,anhui,0.204552764,FALSE,0,81.69,2300,1162.09,62,29.33333333,0.120708,0,0,FALSE,FALSE,18,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
103847705,1200520028,41,19980826,21,FALSE,413026,null,null,null,12,490000,江苏省苏州市虎丘区马涧路商业街799-19号,2019/5/23,2018/12/2,2019/5/21,73,1,0,0,0,,,,,henan,0.204579592,,0,0,1000,220.52,63,58,0.190027,0,0,FALSE,FALSE,0,,,,,,,
81083262,1200365472,21,19870519,32,FALSE,211402,辽宁省,葫芦岛市,连山区,12,398000,上海市上海市虹口区中山北一路10号,2018/4/15,2018/4/5,2019/4/6,34,2,0,0,0,,,,,liaoning,0.358954774,,0,1.71,450,450,6,68,0.188774,6,4,TRUE,TRUE,78,,,,,,,
52000762,1200372170,34,19870322,32,FALSE,342622,null,null,null,12,431000,上海市上海市宝山区上海市宝山区三泉路1322号,2018/6/6,2017/12/16,2018/6/6,40,1,1,0,0,,,0,FALSE,anhui,0.213781903,FALSE,228.61,189.34,1000,1000,5,46.11111111,0.1920935,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE
84734122,1200500415,45,19960101,23,FALSE,450721,广西壮族自治区,钦州市,灵山县,12,408000,江苏省苏州市姑苏区银都商务广场1-111,2019/4/19,2018/11/16,2019/4/18,40,1,0,0,0,,,,,guangxi,0.204558824,,1.68,15.88,2100,2100,83,60.2,0.245225,0,0,FALSE,FALSE,0,,,,,,,
